state,key,value
CG,khairagarh,491885:491444:491881
CG,kondagaon,494226:494228:494229
CG,konta,494114
CG,korba,495678:495674:495683:495444:495445:495454:495455:495450:495447:495448:495453:495677:495684:495446:495452:495682
CG,kunkuri,496242:496227:496223:496225:496334:496245
CG,kusmi,496336:497224
CG,lailunga,496113:496115
CG,mahasamund,493445:493449:493441:493992
CG,manendragarh,497448:497446:497451:497442:497553:497555:497447
CG,mungeli,495330:495334:491337:495115
CG,nagri,493778
CG,narayanpur-ch,494661
CG,pakhanjur,494771:494776:494777
CG,pandariya,491559
CG,patan-cg,491221:491111
CG,pathalgaon,497114:497111:496118:496220
CG,patna-ch,497331
CG,pendra,495118:495117:495119
CG,pithora,493551
CG,pratappur,497223
CG,premnagar,497117:497333
CG,raigarh,496661:496100:496440:496109:496197:496005:496001:496107:496004:496111:496665
CG,raipur,493211:492014:492099:492016:493221:492015:492012:493111:492013:492004:492009:492010:492007:492003:492008:492002:492101:492011:492001:492005:492006
CG,rajnandgaon,491441:491661
CG,rajpur-ch,497118
CG,ramanujganj,497220:497119
CG,ratanpur,495113:495112:495442:495449
CG,sakti,495689:495687:495695
CG,saraipalli,493555:496445:493558
CG,sarangarh,496450:493559
CG,sitapur,261125:261405:261001:261131:261404
CG,sukma,494122:494111
CG,surajapur,497226:497229
CG,tilda,493116:493229:493225:493114:493101
CG,wadrafnagar,497225
CH,chandigarh,160018:160039:160029:160043:160023:160008:160020:160032:160015:160002:160003:160048:160028:160031:160044:134107:160034:160036:160016:160101:160005:160046:160030:160024:160047:160035:160017:160037:160051:160049:160019:160022:160021:160042:160006:160041:160025:160033:160009:160050:160026:160027:160007:160045:160040
DD,daman,396215:396220:396217:396210
DK,dhaka-bd,951750:100038:951216:100030:1223:100050:951213:121600:951410:2430:951100:951211:110000:100040:110019:100016:100020:1710:100003:100051:1341:1232:951740:100011:100002:100023:951215:100052:951232:951230:951712:1361:1203:1216:100009:110008:120800:100035:1217:1215:1346:951361:951206:1100:5890:100024:951203:1343:951720:1340:100043:110018:122200:951460:951421:951217:100005:100017:951400:1347:1348:951710:2326:110004:110015:100001:951324:1222:6740:951229:1711:100056:1206:100045:1209:1214:100027:951362:951223:123000:951225:951209:1229:100012:100037:951207:110009:120700:110012:100036:110005:1211:100028:951703:100034:1000:951360:110010:951222:951214:100018:1362:951204:100022:1208:100000:120500:100042:100044:100010:121100:100021:100033:951700:951212:1225:6680:951414:951450:1212:1712:951205:951420:1349:100008:100057:1360:100014:951430:9988:110017:100006:110014:121101:951208:1213:1219:100019:1207:1345:100007:2460:951730:100047:951000:951440:951219:1205:121200
DK,faridpur-bd,7870:7851:7800:7801:7802:7850:7803
DK,gazipur-bd,1702:1703:1701:1730:1700:1704:1740:1720
DK,gopalganj-bd,8102:8132:8101:8110:8131:8121:8013:8120:8100:8133:8130
DK,keraniganj,1313:1310:1311:1321:1322:1236:1324:1325:1323:1330:1320:1204:1312
DK,kishoreganj,2300:2301:2302:2303
DK,madaripur,7901:8030:8021:8002:8024:8020:8050:8040:8010:8023:7904:8001:7902:8022:7903:8000:7900
DK,manikganj,1820:1350:1860:1351
DK,munshiganj,1551:1534:1530:1543:1526:1552:1540:1500:1544:1524:1522:1541:1558:1535:1501:1335:1533:1511:1531:1553:1550:1510:1542:1554:1527:1556:1520:1502:1512:1555:1523:1521:1557:1532:1503:1334:1333:1525
DK,narayanganj,1413:1410:1412:1414:1411:1400
DK,narsingdi,3450:3410
DK,rajbari,7721:7722:7720:7711:7700:7710:7723:7731:7730
DK,tangail,1940:1903:1990:1972:1997:1904:1980:1975:1936:1950:1973:1984:1977:1960:1910:1983:1920:1982:1902:1974:1971:1970:1976:1900:1901:1996
DK,tongi,1230
DK ,gazipur,1706:1707
DK ,gazipur-bd,1742:1750:1751:1743:1741
DK ,narayanganj ,1431:1421:1430:1420
DL,delhi,110068:110027:110102:110021:110033:110066:110603:110047:110056:110085:110034:110052:110095:110031:110074:110073:110036:110059:110096:110042:110041:110509:110063:110083:110094:110086:110045:110069:110103:110090:110512:110076:110075:110001:110106:110023:110071:110008:110101:110119:111112:110028:110019:110038:110064:110117:110082:110072:110016:110035:110039:110037:110088:110503:110099:110030:110081:110025:110061:110044:110032:110506:110097:110077:110009:110050:110051:110084:110065:110058:110011:110020:110018:110079:110114:110087:110024:110053:110012:110401:110116:110048:110005:110055:110120:110067:110091:110049:110026:110078:110100:999955:110124:110093:110121:110014:110002:110098:110029:110010:110301:110054:110046:110040:110060:110403:110108:110112:110004:110080:110070:999993:110062:110057:110003:110043:111120:110015:110017:110109:110092:110013:110000:110007:110089:110125:110105:110022:110006:110110
DN,silvassa-dnh,396240:396193:396235:396192:396238:396230
ES,ampara,32000
ES,batticaloa,30000
ES,trincomalee,31000
GA,canacona,403703:403702:403728
GA,goa,403518:403107:403721:403204:403730:403601:403723:403103:403405:403708:403403:403731:403720:403603:403404:403110:403701:403729:403115:403512:403104:403717:403524:403602:403725:416513:403527:403409:403410:403402:403513:403724:403715:403516:403407:403401:403519:403406:403707:403719:403006:403106:403716
GA,panjim,403001:403109:403501:403202:403112:403108:403521:403004:403511:403003:403515:403203:403206:403005:403101:403523:403114:403531:403508:403514:403201:403002
GA,sanvordem,403704:403714:403706:403709:403705
GJ,ahmedabad,380210:382346:380050:380009:380045:382115:382410:380014:382425:380011:380024:380054:382442:382405:382325:380003:380018:380020:382427:999988:380057:382449:380015:387540:382470:380022:382324:380019:380058:382440:382418:382445:380008:380055:380010:380028:380027:382345:382352:380059:380025:382475:380063:382430:382350:380004:382428:382333:382330:380029:382340:382433:380005:382443:382481:382404:380051:380052:380330:380016:382424:380041:380017:382415:380002:380026:380023:380007:380053:380062:380013:382211:380061:382435:380001:380021:382480:380060:380006:382327
GJ,ahwa,394710:394720
GJ,ambaji,385120:385410:385110
GJ,amreli,364565:365610:365535:364540:365456:365430:365601:365455:365450:365440:365545
GJ,anand,388560:388540:388360:388336:388132:388480:388370:388340:388330:382712:388121:388001:387375:388545:388465:388315:388450:388308:388410:388110:388470:388051:388201:388421:388460:388307:388543:388325:388345:387220:388122:388305:388310:388320:387345:388120:388052:387315:388131:387325:387310:388140:388335:388520:388306:388355:388205:388544:388130:388365:388440:388510:388160:388350:387240:388105
GJ,anjar,370205:370110:370130
GJ,ankleshwar,393005:393010:393004:393003:393021:394116:394115:393135:393020:392163
GJ,balasinor,388254:388235:388265:388710:388239:388255
GJ,bardoli,394350:394335:394641:394320:394330:394352:394630:394345:394246:394140:394640:394250:394240:394355:394601:394620
GJ,bavla,382220:382240:382210:382230:382213
GJ,bayad,383340:383330:383310:383307:383335:383327:383260:383325
GJ,becharaji,384210:384415
GJ,bhabhar,385320:385330
GJ,bhachau,370135:370140:370115:370150
GJ,bhanvad,360150:360515:360510
GJ,bharuch,392030:392012:392105:392210:392014:392003:392001:392005:392002:392240:392111:392015:392011:392020:392161:392160:392221:392162:392004
GJ,bhatiya,361325:361315:361320
GJ,bhavnagar,364110:364241:364060:346005:364003:364005:346004:346002:364006:364001:364002:364004:346003
GJ,bhesan,365480:362030:362020
GJ,bhilad,396108:396171:396135:396165:396170:396140:396105:396150:396130:396120:396155
GJ,bhiloda,383240:383251:383462:383246:383355:383460:383245
GJ,bhuj,370427:370105:370020:370001:370002:370030:370040:370006:370007
GJ,bilimora,396360:396301:396321:396370:396409:396350:396325:396110:396380:396310:396460:396530:396521:396430:396040
GJ,bodeli,391135:391155:391140:391125:391130:389390
GJ,botad,382255:364710:382450:370170:364750:364315:364720
GJ,chhota udaipur,391168:391156:391160:391165
GJ,chotila,363520:363530
GJ,dabhoi,391105:391115:391107:391110
GJ,dahej,392130:392165:392135
GJ,dahod,389152:389151:389160:389150:389180:389155:389157:389154:389158
GJ,dayapar,370630:370625:370627
GJ,dediapada,393130:394430:393041:393050:393025:393125:393040:394445
GJ,deesa,385505:385535:385540:385530
GJ,dhandhuka,382465:382250:382460:382455:382463
GJ,dhanera,385545:385310
GJ,dhasa,365421:365435:365220:364740:364230:364730
GJ,dholka,382260:382265:382225:387810
GJ,dhoraji,360421:362011:360405:360410:360440
GJ,dhrangadhra,363310:363320
GJ,dhrol,361250:361210:363655:360110:361011:361220:361130:361240:361230
GJ,dwarka,361350:361347:361335:361330:361345:361336
GJ,gandhidham,370201:370240:370230:370210:370202:370203
GJ,gandhinagar,382020:382009:382006:382000:382027:383341:382004:380030:382029:382426:382014:382026:382321:382024:382015:382042:382018:382001:382041:382021:382422:382007:382044:382016:382008:382022:382421:382025:382010:382002:370204:382045:382320:382017:382610:382013:382019:382023:382423:382043:382355:382028:382030:382620:382003:382005:382011:382012
GJ,girgadhada,362530
GJ,godhra,389340:388715:388713:389120:389001
GJ,gondal,360030:360320:360311
GJ,halol,389350:389360:389325:389351:389322:391510:389365:389352:389310:389320:389330
GJ,halvad,363630:363334:363351:363330
GJ,hansot,394810:393030
GJ,harij,384240:384241
GJ,himmatnagar,383030:383006:383120:382870:384121:383002:383305:383210:383001
GJ,idar,383421:383230:383010:383450:383110:383430:383440:383225:383410
GJ,jambusar,392155:392040:392150:391421:392180:391810:392110
GJ,jamjodhpur,360531:360480:360530:360520
GJ,jamnagar,361009:361007:361004:361141:361006:361001:361101:361142:361110:361002:361140:361005:361150:361003:361120:361008
GJ,jasdan,360055:360060:360040:360050
GJ,jetpur,360380:360370:360360:364485:362315:360375
GJ,jhagadia,393120:393110:393115:393017
GJ,jhalod,389170:389190
GJ,junagadh,362037:362004:362014:362610:362003:362205:362015:362310:362002:362001
GJ,kadi,382716:382145:396330:382165:382705:382120:382728:382715
GJ,kalavad,361013:361160:361162
GJ,kalol,382630:382721:382743:382640:382729:382650:382725:382740
GJ,kapadvanj,387640:387620:387365:387635:387305:387340:387630:387650:387610
GJ,karjan,391230:391243:392310:392115:391245:391240:391244:392220:391220:391210:391250:392230:391241
GJ,keshod,362220:362245:362222:362229:362250:362227:362225:362235:362221:362226
GJ,khambhalia,361010:361306:361310:361170:361280:361305
GJ,khambhat,388620:388430:388640:388630
GJ,khedbrahma,383255:383235:383275
GJ,kodinar,362720:362725:362710:362715
GJ,kosamba,394155:394421:394111:394405:394410:394125:394170
GJ,kutiyana,360570:362650
GJ,limbdi,363423:363427:363510:363421:363440:382245:363415:363410:363430
GJ,limkheda,389130:389140:389380:389146
GJ,lunawada,388270:389265:389220:388260:389235:389230:389210
GJ,madhavpur,362240:362230
GJ,mahemdavad,387110:387120
GJ,mahuva,364290:364145:364280:364130:364295
GJ,manavadar,362620:362640:362625:362630
GJ,mandvi,370455:370435:370475:370465:370460
GJ,mandvi (surat),394160:394163:394440
GJ,matar,387560:387520:387530:387550
GJ,mehsana,384410:384435:384012:384001:384207:382825:382865:384212:382732:384225:384421:384430:384205:384411:384003:384206:384011:382730:384229:382710:384002
GJ,mendarda,362215:362260:362263
GJ,modasa,383345:383250:383276:383316:383315:383350:383320:383317
GJ,morbi,363641:363650:363631:363642
GJ,mundra,370405:370415:370421:370410
GJ,nadiad,387320:387510:387420:387435:387002:387370:387230:387330:387100:387430:387335:387421:387350:387710:387570:387001:387380:387130:387355:387360:387411
GJ,nakhatrana,370670:370605:370665:370675:370610:370615
GJ,naliya,370640:370650:370655:370645:370660:370511
GJ,nasvadi,391152:391175:391120:391150:391170:391151
GJ,navsari,396469:396472:396427:396450:396406:396421:396425:396439:396445:394245:396424:396466:396433:396415:396475:396463:396440:396418:396412:396403:396436
GJ,palanpur,385421:385521:385001:385010:385011:385515:385210:385520:385526:385510
GJ,palitana,364510:364505:364270
GJ,patdi,382745:382760:382765
GJ,porbandar,360575:360560:360576:360577:360578:360545:360579:360585:360550
GJ,prantij,383205:383215
GJ,radhanpur,385340:385560:385360
GJ,rajkot,360022:360002:360003:360024:360006:360013:360008:360034:360018:360011:360005:360025:360004:365001:360020:360021:360007:360012:360023:360001
GJ,rajpipla,391121:393151:393140:393155:393145:393150
GJ,rajula,365541:364560:365540:365560
GJ,rapar,370165:370160:370156
GJ,rumkitalav,425413:394370:394380
GJ,sami,384246:384245
GJ,sanand,382110
GJ,santrampur,389250:389240:389260:389172:389110
GJ,satlasana,384360:384340:384330:383434
GJ,savarkundla,365640:364522:365630:364530:364515
GJ,shihori,385550:385555
GJ,sihor,364330:364310:364260:364250:364240:364320:364210
GJ,songadh,394651:394655:394635:394650:394360:394660:394690:394633:394652:395650:394340:394670
GJ,surat,394305:394270:394530:394101:394520:394515:394517:394327:394180:394185:394150:394218:395018:394516:394010:395009:394510:394540:395007:394518:395016:396006:395021:395012:394235:395023:394211:395210:395013:394105:999956:395001:395002:394550:394190:395010:394325:394230:395017:394221:394326:395003:394220:385007:395006:394212:394210:394315:394130:395011:394310:395005:394317:395004:394107:395008
GJ,surendranagar,363001:363039:363435:363035:363040:363030:363031:363007:363002:363020:363110
GJ,talaja,364140:364120:364150
GJ,talala,362140:362135:362150
GJ,tarapur,388170:388180:388150:387210
GJ,umreth,388230:388220:388225:387515:388245:388211:387115:388210:388250:388215:391770
GJ,una,362550:362520:362565:362570:362540:362571:362560:362510
GJ,unjha,384170:384165:384310:384312:384215:384175:384270:384140:384290:384151:384120:384130:384160
GJ,upleta,360470:360430:360460:360490:360450
GJ,vadnagar,384325:382840:384320:382860:384345:384355:384305:384335:384315
GJ,vadodara,390006:390013:391430:390020:390022:391774:390001:391310:391350:391340:391450:390010:391760:390023:390005:391101:390021:391740:390014:390009:391445:391745:390012:391530:390017:390024:390025:391345:391440:390015:390007:391347:388515:390002:390019:391320:391410:390011:380012:390016:391776:390003:391330:390008:391750:391520:391346:390018:390004:391775:391780
GJ,valsad,396385:396031:396030:396035:394307:396065:396051:396375:396126:396015:396055:396125:396045:396020:396002:396007:396050:396001
GJ,vansda,394248:396560:396540:396590:394730:396060:396570:396510:396580
GJ,vapi,396201:396101:396180:396107:396115:396191:393236:394241:396195:396194:396211:396145:396185
GJ,vatadara,388590:388610:388570:388530:388550:388580
GJ,veraval,362269:362258:362276:362266:362265:362256:362275:362255:362267:362268
GJ,vijapur,382850:382830:382855:382810:382820:383220:382835:382845:382735:382815
GJ,viramgam,382160:382150:382130:382140:382750:382170
GJ,visavadar,362110:365660:365650:365645:362130:362120
GJ,wankaner,363622:363621:363623
HP,amb,177201:177219:177206:174314:177204:177203:177211:177212:177202:177213:177205:177210:174316
HP,anni,172026:172025
HP,baddi,173201:173205:174103
HP,baijnath,176115:176063:175016:176125:176081
HP,bangana,177032:174308:174320:174312:177041:177039:174305:177119:177006:174307:177031:174321:174304:174309
HP,banjar,175123:175106
HP,bharmour,176311:176324:176309:176315
HP,bhota,177026:174311:176042:177401:176041:176049:174405:174505:176040
HP,bilaspur-hp,174001:175030:174004:174005:174036:174012:174013
HP,chachyot,175029:175028
HP,chamba,176318:176310:176314
HP,chintpurni,177113:177109:177110:177112:177111
HP,chirgaon-hp,171208:171214
HP,dalhousie,176303:176306:176301:176304:176325:176305
HP,darlaghat,171102:173235:173208
HP,dehra gopipur,177107:177105:177117:177101:177103:177114:177108:177104:176029
HP,dharampur,173209:173210:173204:173229:173202
HP,dharamshala,176213:176057:176216:176052:176218:176215:176219
HP,dheera,176101:176093:176084
HP,dulchehra,176039:174030
HP,ghati billan,177106:176501:176502
HP,ghumarwin,174031:174027:174023:174026:174029:175034:174024:174021:174003:174034
HP,hamirpur,177005:177001:177501:177022:177040:177027:177030:177020:177029:177023:177048
HP,haripurdhar,173104:173023
HP,indora,176058:176402:176401
HP,jahu,175023:177601:176048:177021:177118:176045:175033:176044:175004:175007:176043:177025:177024:174028
